_______June_2022_____________T-AIRS(^S^o^N^C) Anomaly vs 2007-2016              
   i   j     lon     lat    array(i,j)
 117  80   53.00   69.00        1.1001
 118  80   55.00   69.00        1.1604
 119  80   57.00   69.00        1.1604
 120  80   59.00   69.00        1.1604
 121  80   61.00   69.00        1.1604
 122  80   63.00   69.00        1.4198
 123  80   65.00   69.00        1.6792
 124  80   67.00   69.00        1.6792
 125  80   69.00   69.00        1.6792
 126  80   71.00   69.00        1.6792
 127  80   73.00   69.00        3.0090
 128  80   75.00   69.00        3.0090
 129  80   77.00   69.00        3.0090
 130  80   79.00   69.00        3.0090
 131  80   81.00   69.00        3.6988
 132  80   83.00   69.00        4.3887
 133  80   85.00   69.00        4.3887
 134  80   87.00   69.00        4.3887
 135  80   89.00   69.00        4.3887
 136  80   91.00   69.00        3.5280
 137  80   93.00   69.00        3.5280
 138  80   95.00   69.00        3.5280
 139  80   97.00   69.00        3.5280
 140  80   99.00   69.00        3.2213
 141  80  101.00   69.00        2.9146
 142  80  103.00   69.00        2.9146
 143  80  105.00   69.00        2.9146
 144  80  107.00   69.00        2.9146
 145  80  109.00   69.00        2.9786
 146  80  111.00   69.00        2.9786
 147  80  113.00   69.00        2.9786
 148  80  115.00   69.00        2.9786
 149  80  117.00   69.00        2.5121
 150  80  119.00   69.00        2.0455
 151  80  121.00   69.00        2.0455
 152  80  123.00   69.00        2.0455
 153  80  125.00   69.00        2.0455
 154  80  127.00   69.00        1.9462
 155  80  129.00   69.00        1.9462
 156  80  131.00   69.00        1.9462
 157  80  133.00   69.00        1.9462
 158  80  135.00   69.00        1.5240
 159  80  137.00   69.00        1.1017
 160  80  139.00   69.00        1.1017
 161  80  141.00   69.00        1.1017
 162  80  143.00   69.00        1.1017
 163  80  145.00   69.00        1.1585
 164  80  147.00   69.00        1.1585
 165  80  149.00   69.00        1.1585
 166  80  151.00   69.00        1.1585
 167  80  153.00   69.00        0.7849
 168  80  155.00   69.00        0.4113
 169  80  157.00   69.00        0.4113
 170  80  159.00   69.00        0.4113
 171  80  161.00   69.00        0.4113
 172  80  163.00   69.00       -0.6445
 173  80  165.00   69.00       -0.6445
 174  80  167.00   69.00       -0.6445
 175  80  169.00   69.00       -0.6445
 176  80  171.00   69.00       -0.8572
 177  80  173.00   69.00       -1.0699
 178  80  175.00   69.00       -1.0699
 179  80  177.00   69.00       -1.0699
 180  80  179.00   69.00       -1.0699
   1  81 -179.00   71.00       -0.2526
   2  81 -177.00   71.00       -0.2526
   3  81 -175.00   71.00       -0.2526
   4  81 -173.00   71.00       -0.2526
   5  81 -171.00   71.00       -0.3130
   6  81 -169.00   71.00       -0.3735
   7  81 -167.00   71.00       -0.3735
   8  81 -165.00   71.00       -0.3735
   9  81 -163.00   71.00       -0.3735
  10  81 -161.00   71.00       -0.6929
  11  81 -159.00   71.00       -0.6929
  12  81 -157.00   71.00       -0.6929
  13  81 -155.00   71.00       -0.6929
  14  81 -153.00   71.00       -0.9572
  15  81 -151.00   71.00       -1.2214
  16  81 -149.00   71.00       -1.2214
  17  81 -147.00   71.00       -1.2214
  18  81 -145.00   71.00       -1.2214
  19  81 -143.00   71.00       -1.7449
  20  81 -141.00   71.00       -1.7449
  21  81 -139.00   71.00       -1.7449
  22  81 -137.00   71.00       -1.7449
  23  81 -135.00   71.00       -1.9389
  24  81 -133.00   71.00       -2.1329
  25  81 -131.00   71.00       -2.1329
  26  81 -129.00   71.00       -2.1329
  27  81 -127.00   71.00       -2.1329
  28  81 -125.00   71.00       -1.3774
  29  81 -123.00   71.00       -1.3774
  30  81 -121.00   71.00       -1.3774
  31  81 -119.00   71.00       -1.3774
  32  81 -117.00   71.00       -0.7886
  33  81 -115.00   71.00       -0.1998
  34  81 -113.00   71.00       -0.1998
  35  81 -111.00   71.00       -0.1998
  36  81 -109.00   71.00       -0.1998
  37  81 -107.00   71.00       -0.2812
  38  81 -105.00   71.00       -0.2812
  39  81 -103.00   71.00       -0.2812
  40  81 -101.00   71.00       -0.2812
  41  81  -99.00   71.00        0.3468
  42  81  -97.00   71.00        0.9747
  43  81  -95.00   71.00        0.9747
  44  81  -93.00   71.00        0.9747
  45  81  -91.00   71.00        0.9747
  46  81  -89.00   71.00        0.5182
  47  81  -87.00   71.00        0.5182
  48  81  -85.00   71.00        0.5182
  49  81  -83.00   71.00        0.5182
  50  81  -81.00   71.00        0.3910
  51  81  -79.00   71.00        0.2637
  52  81  -77.00   71.00        0.2637
  53  81  -75.00   71.00        0.2637
  54  81  -73.00   71.00        0.2637
  55  81  -71.00   71.00       -0.6440
  56  81  -69.00   71.00       -0.6440
  57  81  -67.00   71.00       -0.6440
  58  81  -65.00   71.00       -0.6440
  59  81  -63.00   71.00       -1.2220
  60  81  -61.00   71.00       -1.8001
  61  81  -59.00   71.00       -1.8001
  62  81  -57.00   71.00       -1.8001
  63  81  -55.00   71.00       -1.8001
  64  81  -53.00   71.00       -3.9995
  65  81  -51.00   71.00       -3.9995
  66  81  -49.00   71.00       -3.9995
  67  81  -47.00   71.00       -3.9995
  68  81  -45.00   71.00       -3.7902
  69  81  -43.00   71.00       -3.5809
  70  81  -41.00   71.00       -3.5809
  71  81  -39.00   71.00       -3.5809
  72  81  -37.00   71.00       -3.5809
  73  81  -35.00   71.00       -3.4350
  74  81  -33.00   71.00       -3.4350
  75  81  -31.00   71.00       -3.4350
  76  81  -29.00   71.00       -3.4350
  77  81  -27.00   71.00       -3.2125
  78  81  -25.00   71.00       -2.9900
  79  81  -23.00   71.00       -2.9900
  80  81  -21.00   71.00       -2.9900
  81  81  -19.00   71.00       -2.9900
  82  81  -17.00   71.00       -0.9427
  83  81  -15.00   71.00       -0.9427
  84  81  -13.00   71.00       -0.9427
  85  81  -11.00   71.00       -0.9427
  86  81   -9.00   71.00       -0.7478
  87  81   -7.00   71.00       -0.5528
  88  81   -5.00   71.00       -0.5528
  89  81   -3.00   71.00       -0.5528
  90  81   -1.00   71.00       -0.5528
  91  81    1.00   71.00       -0.3288
  92  81    3.00   71.00       -0.3288
  93  81    5.00   71.00       -0.3288
  94  81    7.00   71.00       -0.3288
  95  81    9.00   71.00        0.2231
  96  81   11.00   71.00        0.7750
  97  81   13.00   71.00        0.7750
  98  81   15.00   71.00        0.7750
  99  81   17.00   71.00        0.7750
 100  81   19.00   71.00        1.1744
 101  81   21.00   71.00        1.1744
 102  81   23.00   71.00        1.1744
 103  81   25.00   71.00        1.1744
 104  81   27.00   71.00        1.0347
 105  81   29.00   71.00        0.8951
 106  81   31.00   71.00        0.8951
 107  81   33.00   71.00        0.8951
 108  81   35.00   71.00        0.8951
 109  81   37.00   71.00       -0.1344
 110  81   39.00   71.00       -0.1344
 111  81   41.00   71.00       -0.1344
 112  81   43.00   71.00       -0.1344
 113  81   45.00   71.00        0.2689
 114  81   47.00   71.00        0.6722
 115  81   49.00   71.00        0.6722
 116  81   51.00   71.00        0.6722
 117  81   53.00   71.00        0.6722
 118  81   55.00   71.00        0.2852
 119  81   57.00   71.00        0.2852
 120  81   59.00   71.00        0.2852
 121  81   61.00   71.00        0.2852
 122  81   63.00   71.00        0.8123
 123  81   65.00   71.00        1.3393
 124  81   67.00   71.00        1.3393
 125  81   69.00   71.00        1.3393
 126  81   71.00   71.00        1.3393
 127  81   73.00   71.00        1.3584
 128  81   75.00   71.00        1.3584
 129  81   77.00   71.00        1.3584
 130  81   79.00   71.00        1.3584
 131  81   81.00   71.00        1.7526
 132  81   83.00   71.00        2.1467
 133  81   85.00   71.00        2.1467
 134  81   87.00   71.00        2.1467
 135  81   89.00   71.00        2.1467
 136  81   91.00   71.00        2.9711
 137  81   93.00   71.00        2.9711
 138  81   95.00   71.00        2.9711
 139  81   97.00   71.00        2.9711
 140  81   99.00   71.00        2.9176
 141  81  101.00   71.00        2.8641
 142  81  103.00   71.00        2.8641
 143  81  105.00   71.00        2.8641
 144  81  107.00   71.00        2.8641
 145  81  109.00   71.00        2.6427
 146  81  111.00   71.00        2.6427
 147  81  113.00   71.00        2.6427
 148  81  115.00   71.00        2.6427
 149  81  117.00   71.00        2.5244
 150  81  119.00   71.00        2.4060
 151  81  121.00   71.00        2.4060
 152  81  123.00   71.00        2.4060
 153  81  125.00   71.00        2.4060
 154  81  127.00   71.00        1.7950
 155  81  129.00   71.00        1.7950
 156  81  131.00   71.00        1.7950
 157  81  133.00   71.00        1.7950
 158  81  135.00   71.00        1.3819
 159  81  137.00   71.00        0.9689
 160  81  139.00   71.00        0.9689
 161  81  141.00   71.00        0.9689
 162  81  143.00   71.00        0.9689
 163  81  145.00   71.00        1.2276
 164  81  147.00   71.00        1.2276
 165  81  149.00   71.00        1.2276
 166  81  151.00   71.00        1.2276
 167  81  153.00   71.00        0.5315
 168  81  155.00   71.00       -0.1647
 169  81  157.00   71.00       -0.1647
 170  81  159.00   71.00       -0.1647
 171  81  161.00   71.00       -0.1647
 172  81  163.00   71.00       -0.7651
 173  81  165.00   71.00       -0.7651
 174  81  167.00   71.00       -0.7651
 175  81  169.00   71.00       -0.7651
 176  81  171.00   71.00       -0.6818
 177  81  173.00   71.00       -0.5985
 178  81  175.00   71.00       -0.5985
 179  81  177.00   71.00       -0.5985
 180  81  179.00   71.00       -0.5985
   1  82 -179.00   73.00       -0.3120
   2  82 -177.00   73.00       -0.3120
   3  82 -175.00   73.00       -0.3120
   4  82 -173.00   73.00       -0.3120
   5  82 -171.00   73.00       -0.2976
   6  82 -169.00   73.00       -0.2831
   7  82 -167.00   73.00       -0.2831
   8  82 -165.00   73.00       -0.2831
   9  82 -163.00   73.00       -0.2831
  10  82 -161.00   73.00       -0.7043
  11  82 -159.00   73.00       -0.7043
  12  82 -157.00   73.00       -0.7043
  13  82 -155.00   73.00       -0.7043
  14  82 -153.00   73.00       -0.9572
  15  82 -151.00   73.00       -1.2100
  16  82 -149.00   73.00       -1.2100
  17  82 -147.00   73.00       -1.2100
  18  82 -145.00   73.00       -1.2100
  19  82 -143.00   73.00       -1.1390
  20  82 -141.00   73.00       -1.1390
  21  82 -139.00   73.00       -1.1390
  22  82 -137.00   73.00       -1.1390
  23  82 -135.00   73.00       -1.3365
  24  82 -133.00   73.00       -1.5340
  25  82 -131.00   73.00       -1.5340
  26  82 -129.00   73.00       -1.5340
  27  82 -127.00   73.00       -1.5340
  28  82 -125.00   73.00       -2.2135
  29  82 -123.00   73.00       -2.2135
  30  82 -121.00   73.00       -2.2135
  31  82 -119.00   73.00       -2.2135
  32  82 -117.00   73.00       -1.5077
  33  82 -115.00   73.00       -0.8019
  34  82 -113.00   73.00       -0.8019
  35  82 -111.00   73.00       -0.8019
  36  82 -109.00   73.00       -0.8019
  37  82 -107.00   73.00       -0.5532
  38  82 -105.00   73.00       -0.5532
  39  82 -103.00   73.00       -0.5532
  40  82 -101.00   73.00       -0.5532
  41  82  -99.00   73.00       -0.5941
  42  82  -97.00   73.00       -0.6350
  43  82  -95.00   73.00       -0.6350
  44  82  -93.00   73.00       -0.6350
  45  82  -91.00   73.00       -0.6350
  46  82  -89.00   73.00       -1.1135
  47  82  -87.00   73.00       -1.1135
  48  82  -85.00   73.00       -1.1135
  49  82  -83.00   73.00       -1.1135
  50  82  -81.00   73.00       -1.0363
  51  82  -79.00   73.00       -0.9591
  52  82  -77.00   73.00       -0.9591
  53  82  -75.00   73.00       -0.9591
  54  82  -73.00   73.00       -0.9591
  55  82  -71.00   73.00       -1.2388
  56  82  -69.00   73.00       -1.2388
  57  82  -67.00   73.00       -1.2388
  58  82  -65.00   73.00       -1.2388
  59  82  -63.00   73.00       -1.6545
  60  82  -61.00   73.00       -2.0703
  61  82  -59.00   73.00       -2.0703
  62  82  -57.00   73.00       -2.0703
  63  82  -55.00   73.00       -2.0703
  64  82  -53.00   73.00       -3.8432
  65  82  -51.00   73.00       -3.8432
  66  82  -49.00   73.00       -3.8432
  67  82  -47.00   73.00       -3.8432
  68  82  -45.00   73.00       -3.6009
  69  82  -43.00   73.00       -3.3586
  70  82  -41.00   73.00       -3.3586
  71  82  -39.00   73.00       -3.3586
  72  82  -37.00   73.00       -3.3586
  73  82  -35.00   73.00       -2.9253
  74  82  -33.00   73.00       -2.9253
  75  82  -31.00   73.00       -2.9253
  76  82  -29.00   73.00       -2.9253
  77  82  -27.00   73.00       -2.8589
  78  82  -25.00   73.00       -2.7926
  79  82  -23.00   73.00       -2.7926
  80  82  -21.00   73.00       -2.7926
  81  82  -19.00   73.00       -2.7926
  82  82  -17.00   73.00       -1.5771
  83  82  -15.00   73.00       -1.5771
  84  82  -13.00   73.00       -1.5771
  85  82  -11.00   73.00       -1.5771
  86  82   -9.00   73.00       -0.8397
  87  82   -7.00   73.00       -0.1023
  88  82   -5.00   73.00       -0.1023
  89  82   -3.00   73.00       -0.1023
  90  82   -1.00   73.00       -0.1023
  91  82    1.00   73.00        0.3017
  92  82    3.00   73.00        0.3017
  93  82    5.00   73.00        0.3017
  94  82    7.00   73.00        0.3017
  95  82    9.00   73.00        0.5481
  96  82   11.00   73.00        0.7945
  97  82   13.00   73.00        0.7945
  98  82   15.00   73.00        0.7945
  99  82   17.00   73.00        0.7945
 100  82   19.00   73.00        0.5321
 101  82   21.00   73.00        0.5321
 102  82   23.00   73.00        0.5321
 103  82   25.00   73.00        0.5321
 104  82   27.00   73.00        0.4193
 105  82   29.00   73.00        0.3065
 106  82   31.00   73.00        0.3065
 107  82   33.00   73.00        0.3065
 108  82   35.00   73.00        0.3065
 109  82   37.00   73.00       -0.1202
 110  82   39.00   73.00       -0.1202
 111  82   41.00   73.00       -0.1202
 112  82   43.00   73.00       -0.1202
 113  82   45.00   73.00        0.4382
 114  82   47.00   73.00        0.9965
 115  82   49.00   73.00        0.9965
 116  82   51.00   73.00        0.9965
 117  82   53.00   73.00        0.9965
 118  82   55.00   73.00        0.7971
 119  82   57.00   73.00        0.7971
 120  82   59.00   73.00        0.7971
 121  82   61.00   73.00        0.7971
 122  82   63.00   73.00        0.6952
 123  82   65.00   73.00        0.5934
 124  82   67.00   73.00        0.5934
 125  82   69.00   73.00        0.5934
 126  82   71.00   73.00        0.5934
 127  82   73.00   73.00        0.0593
 128  82   75.00   73.00        0.0593
 129  82   77.00   73.00        0.0593
 130  82   79.00   73.00        0.0593
 131  82   81.00   73.00        0.1411
 132  82   83.00   73.00        0.2230
 133  82   85.00   73.00        0.2230
 134  82   87.00   73.00        0.2230
 135  82   89.00   73.00        0.2230
 136  82   91.00   73.00        0.2249
 137  82   93.00   73.00        0.2249
 138  82   95.00   73.00        0.2249
 139  82   97.00   73.00        0.2249
 140  82   99.00   73.00        0.8563
 141  82  101.00   73.00        1.4878
 142  82  103.00   73.00        1.4878
 143  82  105.00   73.00        1.4878
 144  82  107.00   73.00        1.4878
 145  82  109.00   73.00        1.2412
 146  82  111.00   73.00        1.2412
 147  82  113.00   73.00        1.2412
 148  82  115.00   73.00        1.2412
 149  82  117.00   73.00        1.3308
 150  82  119.00   73.00        1.4204
 151  82  121.00   73.00        1.4204
 152  82  123.00   73.00        1.4204
 153  82  125.00   73.00        1.4204
 154  82  127.00   73.00        0.8116
 155  82  129.00   73.00        0.8116
 156  82  131.00   73.00        0.8116
 157  82  133.00   73.00        0.8116
 158  82  135.00   73.00        0.5736
 159  82  137.00   73.00        0.3357
 160  82  139.00   73.00        0.3357
 161  82  141.00   73.00        0.3357
 162  82  143.00   73.00        0.3357
 163  82  145.00   73.00        0.1282
 164  82  147.00   73.00        0.1282
 165  82  149.00   73.00        0.1282
 166  82  151.00   73.00        0.1282
 167  82  153.00   73.00       -0.1367
 168  82  155.00   73.00       -0.4017
 169  82  157.00   73.00       -0.4017
 170  82  159.00   73.00       -0.4017
 171  82  161.00   73.00       -0.4017
 172  82  163.00   73.00       -0.4135
